Timestamp,Point(01101020),Point(01101520),Point(01101540),Point(01102010),Point(01102020),Point(01102510),Point(01103010),Point(01103520),Point(01104030),Point(01105010),Point(01105520),Point(01106050),Point(01107020),Point(01107030),Point(01108010),Point(01110010),Point(01203090),Point(01203100),Point(01203110),Point(01203520),Point(01224010),Point(01224020),Point(01224050),Point(01224060),Point(01302010),Point(01579030)
2024-06-30 14:00:00,NaN,8.0,7.0,7.0,16.0,5.0,NaN,4.0,5.0,NaN,7.0,6.0,8.0,8.0,5.0,7.0,NaN,9.0,NaN,NaN,NaN,6.0,NaN,NaN,NaN,NaN
2024-06-30 15:00:00,NaN,8.0,8.0,6.0,27.0,3.0,NaN,5.0,5.0,NaN,6.0,7.0,5.0,4.0,4.0,4.0,NaN,13.0,NaN,NaN,NaN,10.0,NaN,NaN,NaN,NaN
2024-06-30 16:00:00,NaN,5.0,8.0,7.0,0.0,11.0,NaN,3.0,8.0,NaN,6.0,6.0,8.0,9.0,6.0,7.0,NaN,10.0,NaN,NaN,NaN,8.0,NaN,NaN,NaN,NaN
2024-06-30 17:00:00,NaN,6.0,6.0,7.0,-2.0,11.0,NaN,5.0,8.0,NaN,9.0,7.0,5.0,6.0,4.0,8.0,NaN,9.0,NaN,NaN,NaN,12.0,NaN,NaN,NaN,NaN
2024-06-30 18:00:00,NaN,11.0,9.0,11.0,-12.0,15.0,NaN,7.0,10.0,NaN,11.0,11.0,8.0,10.0,11.0,11.0,NaN,8.0,NaN,NaN,NaN,12.0,NaN,NaN,NaN,NaN
2024-06-30 19:00:00,NaN,13.0,14.0,14.0,-7.0,25.0,NaN,12.0,13.0,NaN,14.0,13.0,10.0,12.0,12.0,13.0,NaN,3.0,NaN,NaN,NaN,12.0,NaN,NaN,NaN,NaN
2024-06-30 20:00:00,NaN,14.0,14.0,13.0,-4.0,16.0,NaN,12.0,15.0,NaN,15.0,12.0,11.0,14.0,12.0,13.0,NaN,15.0,NaN,NaN,NaN,13.0,NaN,NaN,NaN,NaN
2024-06-30 21:00:00,NaN,15.0,14.0,13.0,-6.0,13.0,NaN,14.0,14.0,NaN,13.0,13.0,13.0,12.0,10.0,13.0,NaN,14.0,NaN,NaN,NaN,11.0,NaN,NaN,NaN,NaN
2024-06-30 22:00:00,NaN,13.0,10.0,13.0,-1.0,12.0,NaN,13.0,11.0,NaN,11.0,8.0,10.0,9.0,12.0,12.0,NaN,11.0,NaN,NaN,NaN,15.0,NaN,NaN,NaN,NaN
2024-06-30 23:00:00,NaN,6.0,4.0,7.0,-2.0,4.0,NaN,4.0,5.0,NaN,3.0,5.0,3.0,4.0,4.0,6.0,NaN,4.0,NaN,NaN,NaN,11.0,NaN,NaN,NaN,NaN
2024-07-01 00:00:00,NaN,3.0,0.0,5.0,-7.0,2.0,NaN,3.0,4.0,NaN,2.0,3.0,2.0,1.0,1.0,3.0,NaN,5.0,NaN,NaN,NaN,4.0,NaN,NaN,NaN,NaN
